TDS_ppm,Li_ppm,Mg_ppm,Ca_ppm,Na_ppm,K_ppm,Cl_ppm,SO4_ppm,HCO3_ppm,B_ppm,pH,Temp_C,Source_Type,Sample_ID,Sampling_Date,Location,Mg_Recovery_%,Ca_Recovery_%,Li_Recovery_%,Energy_kWh_m3,Chemical_Cost_USD_m3,Energy_Cost_USD_m3,Treatment_Cost_USD_m3,Total_Cost_USD_m3,Li_Revenue_USD_m3,Mg_Revenue_USD_m3,Ca_Revenue_USD_m3,Salt_Revenue_USD_m3,Total_Revenue_USD_m3,Profit_USD_m3,CAPEX_USD_m3_day,ROI_%,Economic_Flag,Oil_ppm
33000.0,0.212,1400.0,373.2,10676.3,384.6,19221.6,2500.0,147.3,4.9,8.24,30.0,seawater,SE0567,2021-09-25 17:20:56.093489144,Mediterranean,87.93556233738468,72.06631045782191,28.95575029575907,3.491519660943627,3.3000000000000003,0.2793215728754902,0.0,3.5793215728754904,0.0048986180120353,1.1818539578144502,0.0806854411885774,0.4484684999999999,1.715906517015063,-1.8634150558604277,3000,-22.67154984630187,Low,158.15
33487.9,0.187,1282.4,350.0,10214.8,400.0,19252.2,2659.4,113.9,5.0,7.74,24.43093730793121,seawater,SE0568,2023-09-22 01:36:09.616026704,Persian_Gulf,74.82966072414946,69.66239977191807,10.327355280801656,3.308384491870865,3.34879,0.2646707593496692,0.0,3.613460759349669,0.0015411099191329,0.9212309463614332,0.0731455197605139,0.442005,1.43792257604108,-2.175538183308589,3000,-26.46904789692117,Low,158.15
33000.0,0.188,1312.3,350.0,10000.0,384.5,19991.8,2900.0,110.2,4.7,7.87,30.0,seawater,SE0569,2021-02-23 05:34:09.415692816,Mediterranean,84.11951550249806,73.15227094459402,26.48198579267014,3.420716327463672,3.3000000000000003,0.2736573061970938,0.0,3.573657306197094,0.0039729334365595,1.0597443858617108,0.0768098844918237,0.4498769999999999,1.590404203790094,-1.983253102407,3000,-24.1295794126185,Low,158.15
34472.7,0.196,1355.1,450.0,10635.0,398.1,18972.8,2869.3,150.0,4.2,8.19,25.192775843921588,seawater,SE0570,2023-12-26 03:00:18.030050080,Persian_Gulf,76.04730784780133,76.89636844067863,13.382751866449476,3.643933425451428,3.44727,0.2915146740361142,0.0,3.7387846740361135,0.0020931694539276,0.9892963858997336,0.1038100973949161,0.444117,1.5393166527485775,-2.1994680212875366,3000,-26.76019425899836,Low,158.15
35027.6,0.193,1304.4,392.2,10000.0,374.1,18800.0,2713.0,100.0,5.0,7.76,22.58170681281216,seawater,SE0571,2022-05-07 23:07:06.711185312,Red_Sea,70.89840110484272,78.17205140796493,17.84440457204056,3.265726829259049,3.50276,0.2612581463407239,0.0,3.764018146340724,0.0027482881257582,0.8878067942511058,0.0919772356866115,0.432,1.4145323180634757,-2.349485828277248,3000,-28.585410910706518,Low,158.15
37000.0,0.178,1400.0,372.6,10465.7,400.0,19303.6,2515.0,100.0,4.5,7.5,23.7663778794278,seawater,SE0572,2023-09-09 21:06:54.691151920,Atlantic,81.13381162820619,68.91840672230269,26.449847530121115,4.446338933815126,3.7,0.35570711470521,0.0,4.055707114705211,0.0037570421425685,1.090438428283091,0.0770369950341899,0.4465395,1.6177719654598497,-2.437935149245361,3000,-29.66154431581856,Low,158.15
35490.4,0.173,1237.7,408.0,10000.0,386.4,19109.5,2839.1,100.0,4.8,8.44,24.157901439855596,seawater,SE0573,2021-01-27 10:05:48.580968280,Pacific,86.69706981073503,74.28300628890088,14.118643006246907,3.1613826668998115,3.54904,0.2529106133519849,0.0,3.801950613351985,0.0019491351415844,1.030127647725569,0.0909223996976146,0.4366425,1.559641682564768,-2.2423089307872166,3000,-27.281425324577803,Low,158.15
34671.3,0.168,1319.5,425.1,11000.0,383.9,18820.3,2713.9,118.6,4.0,7.66,28.01822869480369,seawater,SE0574,2021-07-26 18:54:41.469115192,Persian_Gulf,78.18936896685238,82.74677185201118,27.314152110500714,4.4783661517338285,3.4671300000000005,0.3582692921387063,0.0,3.825399292138707,0.0036618444885421,0.9904403745769124,0.1055269581428698,0.4473045,1.5469336772083244,-2.278465614930383,3000,-27.72133164831966,Low,158.15
36244.1,0.147,1225.8,450.0,10955.7,354.6,19294.8,2500.0,128.6,4.7,7.85,30.0,seawater,SE0575,2020-10-29 05:41:22.136894824,Persian_Gulf,82.34587652916174,84.407822502766,19.955178782038026,4.262839929001009,3.62441,0.3410271943200807,0.0,3.965437194320081,0.0023408622022057,0.969019924314686,0.113950560378734,0.4537575,1.539068846895626,-2.426368347424455,3000,-29.520814893664205,Low,158.15
33000.0,0.162,1200.0,450.0,10552.9,385.7,19694.9,2866.5,134.8,4.2,8.15,26.798404238431605,seawater,SE0576,2021-07-09 17:25:44.574290480,Persian_Gulf,88.00047195315452,65.68120227959886,17.323069254345533,3.634727426270609,3.3000000000000003,0.2907781941016487,0.0,3.590778194101649,0.0022394571009247,1.0137654369003402,0.0886696230774584,0.453717,1.5583915170787233,-2.032386677022925,3000,-24.727371237112266,Low,158.15
35353.4,0.119,1238.8,382.0,11000.0,363.4,19394.4,2705.2,150.0,5.0,7.62,30.0,seawater,SE0577,2022-12-20 15:23:08.313856416,Red_Sea,85.79389025473975,64.82077914283354,23.248754934726723,4.109724501582315,3.53534,0.3287779601265852,0.0,3.8641179601265856,0.0022077482661115,1.0203021239766872,0.0742846128976872,0.455916,1.552710485140486,-2.3114074749860998,3000,-28.12212427899754,Low,158.15
36156.3,0.167,1296.3,350.0,10076.8,367.2,19584.2,2900.0,100.0,4.8,7.5,20.176051311851573,seawater,SE0578,2020-09-03 04:14:49.482470784,Persian_Gulf,73.87752798785638,76.91714083571621,16.82779443961915,4.007272865544579,3.61563,0.3205818292435663,0.0,3.936211829243567,0.0022425728537902,0.9193674194943192,0.080762997877502,0.4449149999999999,1.4472879902256113,-2.4889238390179558,3000,-30.281906708051785,Low,158.15
33000.0,0.14,1257.1,379.3,10771.7,363.7,20000.0,2500.0,132.2,4.6,7.88,22.926847455929845,seawater,SE0579,2021-01-03 01:07:18.731218696,Atlantic,84.66767918730011,70.3670971455861,16.945767179927138,3.3199303769233963,3.3000000000000003,0.2655944301538717,0.0,3.565594430153872,0.0018931811093414,1.0217830992610075,0.0800707198419624,0.4615755,1.5653225002123112,-2.0002719299415608,3000,-24.33664181428899,Low,158.15
36715.6,0.137,1230.8,413.0,10599.9,358.7,19194.3,2500.0,108.9,4.7,7.5,21.378487328961665,seawater,SE0580,2023-07-20 16:40:04.006677792,Atlantic,80.03786050320304,60.60555846045342,24.670527818766065,3.50860512917842,3.67156,0.2806884103342736,0.0,3.9522484103342737,0.0026971301243144,0.945701747590486,0.0750902869325017,0.4469129999999999,1.470402164647302,-2.481846245686972,3000,-30.195795989191488,Low,158.15
35507.7,0.175,1200.0,351.8,10632.0,400.0,19567.0,2765.8,108.3,4.0,7.71,26.57222295437426,seawater,SE0581,2022-06-18 09:34:33.455759600,Pacific,84.91933615772169,68.6715467661821,16.196644490782155,3.7696838442081866,3.55077,0.3015747075366549,0.0,3.852344707536655,0.0022618614031377,0.9782707525369536,0.0724759504570285,0.4529849999999999,1.50599356439712,-2.346351143139535,3000,-28.54727224153101,Low,158.15
34377.1,0.212,1291.7,352.1,11000.0,400.0,19094.5,2768.3,107.6,5.0,7.87,23.20520807410293,seawater,SE0582,2023-11-14 16:32:51.285475792,Red_Sea,79.89031101044436,80.1686185868063,14.015452967088502,3.9567662698315904,3.43771,0.3165413015865272,0.0,3.7542513015865273,0.0023710782711601,0.9906654214290336,0.0846821118132434,0.4514175,1.5291361115134372,-2.2251151900730903,3000,-27.072234812555934,Low,158.15
35949.2,0.198,1200.0,417.2,10866.2,400.0,18892.2,2500.0,101.8,5.0,7.72,28.648864685170977,seawater,SE0583,2021-05-04 21:59:47.979966608,Atlantic,72.55916328216605,79.93567325957956,26.15292255993144,3.814342472034933,3.59492,0.3051473977627946,0.0,3.900067397762794,0.0041322663761594,0.8358815610105529,0.1000474886516897,0.446376,1.386437316038402,-2.513630081724392,3000,-30.58249932764677,Low,158.15
37000.0,0.123,1376.0,397.6,10644.4,355.5,19049.1,2514.3,150.0,4.7,7.5,20.34499144183779,seawater,SE0584,2020-05-23 19:21:08.113522536,Mediterranean,81.39818893378478,72.36712872041454,26.107420674544635,3.709481191509711,3.7,0.2967584953207768,0.0,3.996758495320777,0.0025625477688892,1.0752375165397234,0.0863195111377104,0.4454025,1.609522075446323,-2.387236419874454,3000,-29.044709775139196,Low,158.15
35272.8,0.14,1308.2,401.6,10000.0,381.4,19112.7,2900.0,136.8,5.0,8.28,25.215154866606408,seawater,SE0585,2022-05-25 00:36:03.606010016,Mediterranean,79.8426798479468,71.81444837218838,19.951714074137385,3.6647284101823514,3.5272800000000006,0.293178272814588,0.0,3.8204582728145886,0.0022290054963626,1.0027218602600063,0.0865220473988125,0.4366905,1.5281634131551818,-2.292294859659407,3000,-27.889587459189453,Low,158.15
35372.3,0.198,1200.0,362.1,10020.0,354.1,19615.7,2648.9,120.5,4.2,7.83,28.43428955506128,seawater,SE0586,2022-09-04 09:29:44.974958256,Mediterranean,80.35843467282884,74.48768606085943,20.533112323259104,3.747396748942527,3.5372300000000005,0.2997917399154021,0.0,3.8370217399154023,0.0032443138795242,0.925729167430988,0.0809159733679116,0.4445355,1.454424954678424,-2.382596785236979,3000,-28.98826088704991,Low,158.15
34311.0,0.141,1269.1,388.5,10438.6,366.1,20000.0,2856.2,147.0,4.1,8.23,15.0,seawater,SE0587,2020-03-04 08:56:05.609348914,Persian_Gulf,87.57804907291741,65.4849177640894,23.921532515352773,3.6515272797689553,3.4311000000000003,0.2921221823815164,0.0,3.723222182381517,0.0026916029955624,1.066994899953019,0.0763226716540461,0.456579,1.6025881746026276,-2.120634007778889,3000,-25.801047094643152,Low,158.15
33725.2,0.163,1224.8,353.8,10546.7,361.6,18970.4,2579.9,100.0,4.5,7.72,30.0,seawater,SE0588,2021-11-23 05:17:19.732888144,Persian_Gulf,87.89674093412503,73.15109062227388,20.18548583524867,3.811995116318574,3.37252,0.3049596093054859,0.0,3.6774796093054856,0.0026256068845341,1.0334969116427168,0.0776425675864815,0.4427565,1.5565215861137325,-2.1209580231917533,3000,-25.80498928216633,Low,158.15
36245.5,0.187,1331.9,444.5,10000.0,400.0,19150.0,2500.0,100.0,4.7,7.54,23.58424057560062,seawater,SE0589,2022-01-08 12:44:28.447412352,Mediterranean,79.07074213531436,60.27615900141621,18.34079917938465,4.33197794857,3.62455,0.3465582358856,0.0,3.9711082358856,0.0027369240983428,1.011017485920242,0.0803782580283885,0.43725,1.531382668046973,-2.439725567838627,3000,-29.68332774203663,Low,158.15
33715.9,0.141,1400.0,450.0,11000.0,372.1,19362.1,2675.9,100.0,4.3,7.88,15.0,seawater,SE0590,2021-08-10 09:53:47.378964936,Pacific,79.11464082560177,71.88898886957834,29.897883865934915,3.9492439695819175,3.3715900000000003,0.3159395175665534,0.0,3.6875295175665537,0.0033640500968272,1.0633007726960877,0.0970501349739307,0.4554315,1.6191464577668455,-2.068383059799708,3000,-25.16532722756312,Low,158.15
35107.3,0.173,1200.0,350.0,11000.0,400.0,19637.5,2656.9,106.0,4.8,7.74,25.79046949288393,seawater,SE0591,2021-01-07 22:07:00.701168612,Pacific,80.30373917745231,68.40127615626481,12.952808557051178,4.08393131248281,3.510730000000001,0.3267145049986248,0.0,3.837444504998625,0.0017881870325351,0.9250990753242508,0.071821339964078,0.4595625,1.458271102320864,-2.379173402677761,3000,-28.946609732579425,Low,158.15
34283.5,0.13,1311.5,353.5,10801.1,392.1,19558.1,2630.0,123.2,4.7,7.5,25.167217339865758,seawater,SE0592,2020-08-21 23:45:34.557595992,Persian_Gulf,80.39178556668514,76.8717401475915,21.85455958479721,3.8962247005961648,3.42835,0.3116979760476931,0.0,3.740047976047693,0.0022671920113268,1.0121647369987927,0.0815224804265207,0.4553879999999999,1.5513424094366404,-2.188705566611053,3000,-26.62925106043448,Low,158.15
35718.5,0.152,1284.0,350.0,10536.0,400.0,20000.0,2687.1,122.1,4.0,8.24,24.590528102137537,seawater,SE0593,2022-09-28 18:28:14.824707840,Mediterranean,89.00774288358225,75.95883960381569,27.717260521513204,3.964526523621004,3.57185,0.3171621218896803,0.0,3.88901212188968,0.0033619928322174,1.0971450418801882,0.0797567815840064,0.4580399999999999,1.6383038162964123,-2.250708305593268,3000,-27.383617718051426,Low,158.15
35500.5,0.18,1367.1,367.5,10393.9,350.4,18800.0,2762.9,123.0,4.8,7.61,29.95595556463333,seawater,SE0594,2021-02-25 16:04:00.400667776,Pacific,82.98800934754988,69.52089700457023,23.744300823622297,3.8675247426722703,3.55005,0.3094019794137816,0.0,3.8594519794137816,0.0034106313703051,1.08914791275874,0.0766467889475386,0.4379085,1.6071138330765835,-2.252338146337198,3000,-27.40344744710257,Low,158.15
36556.3,0.122,1321.3,395.8,10024.0,400.0,18800.0,2680.0,100.0,4.9,7.5,28.73722485713528,seawater,SE0595,2022-01-18 06:43:52.387312184,Persian_Gulf,75.54913989775888,60.18182453696479,27.618465981764768,3.040299783293735,3.65563,0.2432239826634988,0.0,3.8988539826634994,0.0026888233741206,0.9583015540503244,0.0714598984551919,0.4323599999999999,1.4648102758796373,-2.434043706783862,3000,-29.614198432536988,Low,158.15
34235.0,0.183,1224.8,350.0,10538.7,400.0,19102.5,2500.0,136.1,4.6,8.2,26.489380955119227,seawater,SE0596,2022-11-11 15:25:32.554257088,Mediterranean,80.6307359390798,66.30684073487402,16.726694407093454,4.49939757330003,3.4235,0.3599518058640024,0.0,3.7834518058640025,0.0024426660910454,0.9480626436305752,0.0696221827716177,0.444618,1.4647454924932384,-2.318706313370764,3000,-28.210926812677627,Low,158.15
34595.2,0.169,1268.1,353.9,10628.9,360.5,20000.0,2807.2,124.8,5.0,7.65,27.25077816973324,seawater,SE0597,2020-11-17 17:40:10.016694488,Red_Sea,82.54447165815967,75.83369625472906,15.439859525204785,3.050413860319345,3.45952,0.2440331088255476,0.0,3.703553108825548,0.0020822503352881,1.0048765872932377,0.0805126353136458,0.4594335,1.5469049729421718,-2.156648135883376,3000,-26.23921898658107,Low,158.15
33531.9,0.187,1220.4,350.0,10000.0,400.0,18800.0,2500.0,134.7,4.0,7.62,24.478207752809567,seawater,SE0598,2020-06-12 07:19:55.993322202,Mediterranean,82.79543442027929,61.80933357543761,27.025447738042093,3.592722012350481,3.35319,0.2874177609880384,0.0,3.6406077609880394,0.004032899464157,0.970018062398485,0.0648998002542095,0.432,1.4709507621168516,-2.169656998871187,3000,-26.397493486266104,Low,158.15
34333.6,0.177,1400.0,410.4,10667.1,386.7,18800.0,2500.0,100.0,4.7,7.5,30.0,seawater,SE0599,2020-02-08 23:57:35.759599332,Mediterranean,81.70508452476365,62.6910605458366,17.88229152370921,3.1576735174484,3.43336,0.252613881395872,0.0,3.685973881395872,0.0025258021485578,1.0981163360128234,0.077185233744034,0.4420064999999999,1.6198338719054153,-2.0661400094904567,3000,-25.13803678213389,Low,158.15
35566.0,0.211,1302.1,403.5,10422.4,375.5,19742.7,2857.8,126.2,4.0,8.32,17.604019908211168,seawater,SE0600,2023-10-11 13:34:57.495826368,Atlantic,73.55472309243075,76.17587561417719,24.193646461146223,3.1453926756613986,3.5566,0.2516314140529119,0.0,3.808231414052912,0.0040736778038348,0.9194458074110792,0.0922108974309614,0.4524765,1.4682068826458754,-2.3400245314070367,3000,-28.47029846545228,Low,158.15
8626.8,25.3,1057.7,1083.9,9543.6,281.6,10890.8,1546.2,632.1,7.5,8.12,35.0,brackish,BR0001,2020-04-08 19:07:40.150375940,Great_Basin_USA,51.969237847872535,49.965198633654566,43.80580855023451,2.0383090977385896,0.86268,0.1630647278190871,0.0,1.0257447278190872,0.8844129911441045,0.5276914835682699,0.1624718363970545,0.306516,1.881092311109429,0.8553475832903419,3000,10.406728930032491,Medium,158.15
7713.9,51.0,858.6,818.8,7571.6,96.1,500.0,2248.9,477.5,16.3,8.17,28.3395762752864,brackish,BR0002,2020-06-17 07:41:57.293233082,Great_Basin_USA,56.28063798280808,55.47477395477348,70.64814448395192,1.5538195226832736,0.77139,0.1243055618146618,0.0,0.8956955618146619,2.875238184207876,0.4638965354115745,0.1362682347425055,0.121074,3.596476954361956,2.700781392547294,3000,32.85950694265875,High,158.15
6554.4,9.4,1009.3,575.0,3397.9,131.3,10531.7,2994.1,827.9,16.8,7.96,34.34978235384989,brackish,BR0003,2021-05-12 15:27:31.127819552,Australia_Central,68.0478337327959,68.96724939180216,44.03416124896295,1.9244877564978744,0.65544,0.15395902051983,0.0,0.80939902051983,0.3303090503607209,0.6593345144305045,0.1189685052008587,0.208944,1.317556069992084,0.508157049472254,3000,6.182577435245758,Medium,158.15
12338.5,17.7,479.8,1013.2,2785.9,159.5,14241.7,1701.4,791.1,7.7,7.1,23.03754011049758,brackish,BR0004,2021-10-31 14:58:38.796992480,Atacama_Chile,57.01011999063467,46.49310911897017,28.183594120424942,2.478334236664842,1.23385,0.1982667389331874,0.0,1.4321167389331877,0.3980819935133541,0.2625931734864625,0.1413204544780217,0.255414,1.0574096214778383,-0.3747071174553491,3000,-4.558936595706747,Low,158.15
16553.0,5.0,676.2,200.0,7088.8,47.0,7008.0,1306.8,624.0,20.5,8.07,29.9821530018204,brackish,BR0005,2021-06-14 13:50:04.511278192,Australia_Central,62.77934621794337,54.986061932321206,27.69388375418704,2.471878570740205,1.6553,0.1977502856592164,0.0,1.8530502856592164,0.1104985961792063,0.4075333815607037,0.0329916371593927,0.211452,0.7624756148993027,-1.0905746707599135,3000,-13.268658494245615,Low,158.15
15855.5,5.0,876.8,200.0,9947.4,172.7,8396.3,200.0,516.4,1.0,7.75,31.58685463581738,brackish,BR0006,2022-09-25 22:44:12.631578944,Great_Basin_USA,72.88120673800286,58.73459668322862,27.536941454433865,1.6103307097372368,1.58555,0.1288264567789789,0.0,1.714376456778979,0.1098723964031911,0.6134615238516566,0.0352407580099371,0.2751554999999999,1.033730178264785,-0.680646278514194,3000,-8.281196388589361,Low,158.15
3717.2,75.2,911.0,804.5,6861.3,10.0,10148.0,1526.2,697.2,1.0,7.61,15.0,brackish,BR0007,2020-01-22 22:55:02.255639097,Qatar,51.24085885091446,44.14043816426999,75.40364066019798,1.9311234256209304,0.37172,0.1544898740496744,0.0,0.5262098740496745,4.5249423145622165,0.4481320551665575,0.1065329475094656,0.2551395,5.33474681723824,4.808536943188566,3000,58.50386614212755,High,158.15
16446.0,71.0,928.1,604.2,10000.0,254.7,4898.1,1571.3,594.3,2.7,7.01,21.69248958098792,brackish,BR0008,2022-01-05 11:43:45.563909776,Great_Basin_USA,70.27699484339183,41.30566265869929,80.37498474614,2.3543364970168827,1.6446,0.1883469197613506,0.0,1.8329469197613504,4.5538858857468005,0.6261511575758587,0.0748706441351583,0.2234715,5.478379187457818,3.645432267696467,3000,44.35275925697369,High,158.15
8409.2,31.6,744.7,781.7,1232.9,154.7,6729.1,2139.0,818.2,3.4,7.1,32.59760307422296,brackish,BR0009,2020-12-17 06:40:36.090225564,Qatar,51.63179996421224,40.40379858794414,33.56783030225722,1.9778282062546544,0.8409200000000001,0.1582262565003723,0.0,0.9991462565003724,0.8464732631659599,0.369121933760149,0.0947509480685877,0.11943,1.4297761449946966,0.4306298884943241,3000,5.239330310014277,Medium,158.15
13003.7,71.6,649.0,619.3,1541.8,97.9,743.2,791.5,769.9,12.7,7.56,27.19574668509252,brackish,BR0010,2022-06-04 12:19:50.977443616,Iran_Central,53.16987110841691,49.74078569800049,69.48122226602706,2.1269820362833105,1.30037,0.1701585629026648,0.0,1.4705285629026648,3.969934700369534,0.3312695649538807,0.0924134057483151,0.034275,4.427892671071731,2.957364108169066,3000,35.981263316056975,High,158.15
5468.9,26.0,2000.0,771.3,500.0,66.6,6554.5,1064.9,194.5,12.3,8.5,15.427879614792536,brackish,BR0011,2021-10-06 00:14:26.165413536,Qatar,52.982977597230274,42.21841883454596,49.20738662604949,2.569216135673646,0.54689,0.2055372908538917,0.0,0.7524272908538917,1.020954857717275,1.0172731698668214,0.0976891993412558,0.1058175,2.241734726925352,1.4893074360714604,3000,18.119907138869436,High,158.15
10709.9,23.9,1162.7,355.7,5325.3,126.5,7992.4,200.0,174.2,13.2,7.74,15.0,brackish,BR0012,2023-01-21 00:57:44.661654128,Great_Basin_USA,74.85255708026816,64.11309857623344,23.502621080349165,1.5139002441849452,1.07099,0.1211120195347956,0.0,1.1921020195347958,0.4482466897686352,0.8354982539253867,0.0684150874906986,0.1997655,1.5519255311847209,0.3598235116499249,3000,4.377852725074086,Low,158.15
11568.6,31.4,965.3,771.1,4526.8,218.8,8064.7,200.0,289.6,14.8,7.01,22.07375403758395,brackish,BR0013,2022-05-13 13:24:48.721804512,Australia_Central,54.50465798328833,69.91958581485238,34.59898046134678,1.9145903161326456,1.15686,0.1531672252906116,0.0,1.3100272252906118,0.8669535732160585,0.505088124972175,0.161744977865498,0.1888725,1.7226591760537315,0.4126319507631197,3000,5.02035540095129,Medium,158.15
2577.0,26.9,706.7,898.3,3544.1,204.8,10261.7,391.5,792.8,2.4,6.83,24.42731445684897,brackish,BR0014,2021-04-06 01:15:47.368421056,Great_Basin_USA,72.41904615640671,41.83911465203392,32.25463259544303,1.713558365677525,0.2577,0.137084669254202,0.0,0.3947846692542019,0.6923843942202991,0.4913139832198332,0.1127522300757662,0.207087,1.5035376075158984,1.1087529382616963,3000,13.489827415517306,Medium,158.15
13041.3,24.6,619.5,966.2,6427.8,79.4,2900.8,200.0,100.0,1.0,7.11,17.928616401373237,brackish,BR0015,2021-04-02 09:26:36.992481200,Great_Basin_USA,74.77330407366385,52.98178827800319,22.94379789760671,1.6914137741467377,1.30413,0.135313101931739,0.0,1.439443101931739,0.4504051077683378,0.4446917939868937,0.15357301150262,0.139929,1.1885989132578516,-0.2508441886738874,3000,-3.051937628865631,Low,158.15
16729.7,58.6,747.7,1204.1,7697.0,65.4,3869.6,1836.7,618.4,13.2,8.5,26.144679496223954,brackish,BR0016,2021-12-03 13:21:12.180451128,Iran_Central,59.594619260307454,40.771963689477246,66.70500905220548,2.9385603246708705,1.67297,0.2350848259736696,0.0,1.9080548259736696,3.119312997306475,0.4277654094809461,0.1472805644354986,0.173499,3.86785797122292,1.95980314524925,3000,23.84427160053254,High,158.15
9126.8,33.8,917.1,673.2,500.0,215.7,13582.0,981.9,608.8,5.0,7.18,29.05109397786316,brackish,BR0017,2020-10-08 18:06:18.947368420,Atacama_Chile,65.77621358821713,44.0197267227179,20.85323637737336,2.0648404973436265,0.91268,0.1651872397874901,0.0,1.07786723978749,0.5624618328650652,0.5791043086248379,0.088902240089201,0.21123,1.441698381579104,0.363831141791614,3000,4.426612225131303,Low,158.15
16800.8,47.8,300.0,682.2,2209.1,77.8,5398.7,961.8,848.8,1.0,8.23,30.365497365809865,brackish,BR0018,2020-07-31 05:32:01.804511280,Great_Basin_USA,69.47728134409031,49.68767682732022,46.30862866948871,2.29063287736446,1.68008,0.1832506301891567,0.0,1.8633306301891568,1.766414855420445,0.2000945702709801,0.1016907993947935,0.114117,2.182317225086219,0.318986594897062,3000,3.881003571247589,Low,158.15
9051.5,55.8,300.0,200.0,6460.4,156.0,6800.1,515.6,554.1,17.8,7.2,15.0,brackish,BR0019,2020-05-19 01:08:34.285714286,Iran_Central,59.816127045905205,51.810946391729495,75.19623822476002,2.600732830604449,0.90515,0.2080586264483559,0.0,1.113208626448356,3.348368174167404,0.172270445892207,0.0310865678350376,0.1989075,3.750632687894648,2.6374240614462923,3000,32.08865941426322,High,158.15
14247.9,39.7,545.2,440.6,2596.8,162.4,5732.0,200.0,100.0,21.2,7.71,15.0,brackish,BR0020,2022-03-26 23:45:33.834586464,Australia_Central,54.04535351244518,68.19348839285921,44.45055493610752,1.5711712122900754,1.42479,0.125693696983206,0.0,1.550483696983206,1.4082202507088482,0.2828690566558571,0.0901381529576813,0.124932,1.9061594603223864,0.3556757633391805,3000,4.327388453960031,Low,158.15
1000.0,5.7,882.9,542.1,1605.4,181.2,2713.3,3008.3,212.2,22.5,8.13,22.56301881316212,brackish,BR0021,2023-12-12 16:54:08.120300752,Iran_Central,60.84406859481403,51.87510426270688,35.6466335720897,1.8615339578365475,0.1,0.1489227166269238,0.0,0.2489227166269238,0.1621422774660072,0.5157045903586686,0.0843644820624402,0.0647805,0.826991849887116,0.5780691332601923,3000,7.033174454665672,Medium,158.15
20000.0,5.0,704.3,915.1,7055.6,235.8,12494.1,499.7,145.4,11.5,7.04,29.577385048299707,brackish,BR0022,2020-12-24 14:18:56.842105264,Iran_Central,69.29719112507361,54.88832977172206,37.98529488265683,2.748221681015569,2.0,0.2198577344812455,0.0,2.2198577344812453,0.1515613265818007,0.4685377124101377,0.1506849317223086,0.2932455,1.064029470714247,-1.1558282637669983,3000,-14.062577209165148,Low,158.15
17477.3,33.7,1391.2,416.7,500.0,23.7,3889.2,1087.6,338.6,15.0,6.99,28.913872108400284,brackish,BR0023,2021-12-21 20:27:04.060150376,Qatar,69.51906906871008,47.36750104821599,41.02563433427495,2.7929859197668216,1.74773,0.2234388735813457,0.0,1.9711688735813455,1.1032859738979226,0.9284633173285388,0.0592141130603748,0.065838,2.156801404286836,0.18563253070549,3000,2.258529123583461,Low,158.15
8576.9,25.7,300.0,838.9,3095.3,10.0,1490.9,200.0,445.1,21.0,8.5,28.77495958301341,brackish,BR0024,2020-03-06 20:45:06.766917293,Atacama_Chile,55.76346980427283,40.00375416269726,47.240348823926446,2.0594263809612032,0.85769,0.1647541104768962,0.0,1.0224441104768962,0.968833417890378,0.1605987930363057,0.1006774481012602,0.068793,1.298902659027944,0.2764585485510478,3000,3.363579007371081,Low,158.15
1000.0,32.2,499.5,599.5,4985.9,93.3,4197.0,2471.9,150.4,4.9,8.29,21.932656464248545,brackish,BR0025,2021-04-09 17:04:57.744360904,Atacama_Chile,54.37414099726866,66.98003370199406,22.75255663477537,2.062292399477652,0.1,0.1649833919582121,0.0,0.2649833919582122,0.5846405942645342,0.2607348809101027,0.1204635906130363,0.1377435,1.1035825657876732,0.838599173829461,3000,10.20295661492511,Medium,158.15
11440.1,29.6,1408.0,546.8,2278.5,330.2,500.0,1643.4,941.2,18.9,8.13,22.378932501520318,brackish,BR0026,2020-11-25 07:45:33.834586468,Australia_Central,73.01401755250875,42.45144271108914,29.92845184207181,2.635345315663323,1.1440100000000002,0.2108276252530658,0.0,1.354837625253066,0.7069339752712097,0.9869158724537502,0.0696373466232706,0.0416775,1.805164694348231,0.4503270690951646,3000,5.478979340657837,Medium,158.15
2780.4,94.6,852.4,674.7,6349.5,352.2,3394.9,673.6,102.4,12.2,8.13,19.173365852626077,brackish,BR0027,2020-01-26 14:44:12.631578947,Iran_Central,51.099975763957765,68.92746523108687,77.72565476750002,1.942605340124804,0.27804,0.1554084272099843,0.0,0.4334484272099843,5.86757185892239,0.4181531456754969,0.1395160823742429,0.146166,6.57140708697213,6.137958659762146,3000,74.6784970271061,High,158.15
12224.3,5.0,1153.9,482.7,2293.4,333.1,2127.5,1107.8,903.8,17.3,7.87,31.145553024846784,brackish,BR0028,2021-09-28 16:36:05.413533832,Australia_Central,68.36846189412717,43.92532312300781,48.75051689004178,1.6756411217099971,1.22243,0.1340512897367997,0.0,1.3564812897367995,0.1945145623912667,0.7573475345244802,0.0636082604144276,0.0663135,1.0817838573301746,-0.2746974324066251,3000,-3.342152094280606,Low,158.15
